product,condition,approach,pose_source,arm,gripper,tilt_deg,piece,length_mm,mass_kg,arrival_y_m,arrival_heading_deg,estimate,estimate_datum_error_mm,estimate_heading_error_deg,estimate_cog_error_mm,estimate_length_error_mm,select,acquire,re_estimate,grasp_shift_mm,orient,flange_load_n,moment_about_tool_nm,inertia_about_tool_kgm2,airborne,corrections,meet_error_mm,opening_mm,tool_rise_mm,turn_deg,slip_mm,slip_deg,datum_offset_mm,heading_error_deg,released_at_x_m,cycle_s,arm_collisions,collision,collision_at_s,judge,entry_offset_mm,exit_offset_mm,angle_deg,drift_deg,judge_slip_mm,success,failure,wall_s
loin,B-sr20ia-wide_jaw-tilt0-truth-any,B,truth,sr20ia,wide_jaw,0.0,10,688.5049672209967,12.624139879636042,0.4564896919760306,-126.56710853387168,success,0.0,0.0,0.0,0.0,success,success,success,0.34815191761219816,slipped,nan,nan,nan,1.0,1.0,0.6422853032086259,186.29084666341512,5.04250381758109,126.43304107845249,148.6002865746351,1.6498017930537034,-52.74112055947822,-3.4193090221622136,1.5104214752749276,5.251999999999577,0,,nan,crossed,-52.74014391912751,-52.74013034474279,-3.4193090221622136,-1.4356693054439443e-05,1.7345224410445515e-05,False,orient: slipped,1.0408645970164798
loin,B-sr20ia-wide_jaw-tilt0-truth-any,B,truth,sr20ia,wide_jaw,0.0,11,799.1832469970669,14.596017409915111,0.4778003061193643,-8.464757694973628,success,0.0,0.0,0.0,0.0,success,success,success,0.09172977795020856,success,nan,nan,nan,1.0,1.0,0.6412897919404347,188.95999493008645,4.81890325867862,8.41076316334301,3.992892590870779,-0.9051571909867155,-0.24112286564337282,0.4815365474945639,1.182408316481573,4.49999999999966,0,,nan,crossed,-0.23976017085836077,-0.5771039492978858,0.4815365474945639,-0.10699242051757905,0.5856295518648285,True,,0.9682390830130316
loin,B-sr20ia-wide_jaw-tilt0-truth-any,B,truth,sr20ia,wide_jaw,0.0,12,752.7435784971956,14.465957651466873,0.48268194937591763,-125.77479214505274,success,0.0,0.0,0.0,0.0,success,success,success,0.7337640236379339,slipped,nan,nan,nan,1.0,0.0,0.6451504459773176,192.16109543324072,4.820385272247818,125.74196296414006,148.4130474627188,0.24527810627081006,-22.034691106568417,0.6870220044233205,1.4332940997145696,4.8479999999996215,0,,nan,crossed,-21.10393810729971,-20.575434015522642,0.8703174630345774,0.10392754957200444,0.4851152901897342,False,orient: slipped,0.9807391230133362
loin,B-sr20ia-wide_jaw-tilt0-truth-any,B,truth,sr20ia,wide_jaw,0.0,13,745.9908955567555,12.455577863537874,0.5625833962730592,163.29029575785748,success,0.0,0.0,0.0,0.0,success,success,success,0.5271441537368138,unreachable,nan,nan,nan,1.0,nan,0.6579095614093239,189.67991008475312,4.722192539473369,-163.24073657271092,78.88817441080026,144.9251777256715,nan,nan,nan,5.803999999999516,0,,nan,off_belt,nan,nan,nan,nan,nan,False,orient: unreachable,0.8509900439530611
loin,B-sr20ia-wide_jaw-tilt0-truth-any,B,truth,sr20ia,wide_jaw,0.0,14,676.4577312337544,10.993482698223144,0.5561697157048568,46.903817340460506,success,0.0,0.0,0.0,0.0,success,success,success,0.7357803629959748,success,nan,nan,nan,1.0,1.0,0.6530663987604726,195.8086987194791,4.803479145485512,-46.897272615063486,4.425916874120287,-1.3388207164362864,-0.06242951000934305,0.1269642224597471,1.214525072938076,4.801999999999627,0,,nan,crossed,-0.06149975907432381,-0.06153211590698149,0.1269642224597471,-1.9570407240031282e-05,0.0001457376165679316,True,,0.8774238050100394
loin,B-sr20ia-wide_jaw-tilt0-truth-any,B,truth,sr20ia,wide_jaw,0.0,15,727.3973910337883,11.72437244164787,0.5551246252771354,46.74259784409958,success,0.0,0.0,0.0,0.0,success,success,success,0.7427187469482589,success,nan,nan,nan,1.0,0.0,0.6529537517686954,185.4824474832689,4.7111042355432176,-46.75689781011528,3.8037456638083853,-0.9590938249499765,-1.35042399819707,-0.7851824134522457,1.1177969630654863,4.399999999999671,0,,nan,crossed,-1.3493249835496712,-1.3500184816664929,-0.7851824134522457,-0.0005242237582157376,0.0011838230536115463,True,,0.874286112957634
loin,B-sr20ia-wide_jaw-tilt0-truth-any,B,truth,sr20ia,wide_jaw,0.0,16,719.4140371791337,11.830652113855848,0.4735195229922926,70.76448697386304,success,0.0,0.0,0.0,0.0,success,success,success,0.6790685373068733,success,nan,nan,nan,1.0,0.0,0.6420076205019758,183.263609657278,4.740918297729935,-70.69349516005481,3.169295880634051,-0.8696426274560171,-1.1310704932528948,-0.6375800445676465,1.1614357474094796,4.561999999999653,0,,nan,crossed,-1.125084625561934,-1.125085998721076,-0.6375800445676465,-4.1307932280931517e-07,1.300315145065311e-06,True,,0.8905869370209984
loin,B-sr20ia-wide_jaw-tilt0-truth-any,B,truth,sr20ia,wide_jaw,0.0,17,700.5358379962471,12.531152835529241,0.45915290988116475,103.90407648261822,success,0.0,0.0,0.0,0.0,success,success,success,0.9115493469203292,slipped,nan,nan,nan,1.0,1.0,0.641271588446698,181.43391246182455,4.7663215990020324,-103.85705070561286,109.16740470640259,0.501311945468567,-48.407651713160526,-3.2278791104195586,1.2474502435743713,5.143999999999589,0,,nan,crossed,-48.406574947156386,-48.40657731067677,-3.2278791104196096,-2.2769447712414464e-06,1.023372691757158e-05,False,orient: slipped,1.0596002250094898
loin,B-sr20ia-wide_jaw-tilt0-truth-any,B,truth,sr20ia,wide_jaw,0.0,18,640.0,9.8,0.5003708585656533,-29.945349147872818,success,0.0,0.0,0.0,0.0,success,success,success,0.4402670736399245,success,nan,nan,nan,1.0,0.0,0.6441997909680869,174.85502719055515,4.835575070050058,29.897384873141327,2.8988107579247906,0.14574665480889748,-0.4655852166265406,-0.016579775996192512,1.0326270661321708,4.259999999999686,0,,nan,crossed,-0.4620862818583982,-0.46210315023076376,-0.016579775996192512,-2.849054805123119e-06,1.7950035254153176e-05,True,,0.8224540610099211
loin,B-sr20ia-wide_jaw-tilt0-truth-any,B,truth,sr20ia,wide_jaw,0.0,19,738.6664404574994,13.87820593203972,0.4165332031590194,-60.72552160653454,success,0.0,0.0,0.0,0.0,success,success,success,0.8366686978401274,success,nan,nan,nan,1.0,0.0,0.6373604043922187,209.2615246408604,4.804778740520099,60.73263669089646,2.6610859404657896,0.3225550836959032,-0.6942678359402876,-0.08788414391281232,1.2000467519328692,4.49799999999966,0,,nan,crossed,-0.6927662500618714,-0.7119316721416746,-0.08788414391281232,-0.005347646125122589,0.01745061466335277,True,,0.838035105029121
