product,condition,approach,pose_source,arm,gripper,tilt_deg,piece,length_mm,mass_kg,arrival_y_m,arrival_heading_deg,estimate,estimate_datum_error_mm,estimate_heading_error_deg,estimate_cog_error_mm,estimate_length_error_mm,select,acquire,re_estimate,grasp_shift_mm,orient,flange_load_n,moment_about_tool_nm,inertia_about_tool_kgm2,airborne,corrections,meet_error_mm,opening_mm,tool_rise_mm,turn_deg,slip_mm,slip_deg,datum_offset_mm,heading_error_deg,released_at_x_m,cycle_s,arm_collisions,collision,collision_at_s,judge,entry_offset_mm,exit_offset_mm,angle_deg,drift_deg,judge_slip_mm,success,failure,wall_s
loin,B-sr20ia-wide_jaw-tilt0-truth-square,B,truth,sr20ia,wide_jaw,0.0,10,688.5049672209967,12.624139879636042,0.4038333707553584,-24.610271103808394,success,0.0,0.0,0.0,0.0,success,success,success,0.24540959550790067,success,nan,nan,nan,1.0,1.0,0.6530336446321834,186.35493304530826,4.808492896404948,24.508252573262908,4.025304252633559,-0.3042749046850506,-0.22741003385839953,0.0492273798094424,1.162252280782594,4.607999999999648,0,,nan,crossed,-0.226416630549231,-0.22641651441845934,0.0492273798094424,-2.123773405225468e-08,1.1416962667110583e-07,True,,0.8591507379896939
loin,B-sr20ia-wide_jaw-tilt0-truth-square,B,truth,sr20ia,wide_jaw,0.0,11,799.1832469970669,14.596017409915111,0.4778003061193643,-1.6459251073559775,success,0.0,0.0,0.0,0.0,success,success,success,0.26943586772859146,success,nan,nan,nan,1.0,1.0,0.6575757101514993,188.9744799241243,4.803672821955263,1.6437374044698594,4.2484341936906675,-0.3988256954700718,-0.09675025592459363,0.21910941916377488,1.1844627489572466,4.49999999999966,0,,nan,crossed,-0.09538800501551759,-0.05001122605707842,0.21910941916377488,0.0011326906566325686,0.08123205628723047,True,,0.8765641729696654
loin,B-sr20ia-wide_jaw-tilt0-truth-square,B,truth,sr20ia,wide_jaw,0.0,12,752.7435784971956,14.465957651466873,0.48268194937591763,-24.456209583760256,success,0.0,0.0,0.0,0.0,success,success,success,0.7347210403237834,success,nan,nan,nan,1.0,0.0,0.6592684130124263,192.10740780253832,4.667040345252005,24.450896475866653,3.355743341669216,0.2628311241833561,0.09293308337754436,-0.15255799964271935,1.1207291730181619,4.207999999999692,0,,nan,crossed,0.6872264431145858,1.2988586917629386,-0.036665862525011174,0.12110393355901987,0.5654533612360779,True,,0.8162823090096936
loin,B-sr20ia-wide_jaw-tilt0-truth-square,B,truth,sr20ia,wide_jaw,0.0,13,745.9908955567555,12.455577863537874,0.5625833962730592,31.750890841805617,success,0.0,0.0,0.0,0.0,success,success,success,0.7706788871617715,success,nan,nan,nan,1.0,1.0,0.6672184265773038,189.74048123240712,4.943582502442201,-31.787671158321483,4.617049603187208,-1.1548204710142256,0.12818046144869033,0.3579420297970981,1.2103658091558887,4.67799999999964,0,,nan,crossed,0.12932302743151602,0.1293231428688424,0.3579420297970981,-2.5026512566563828e-08,1.2076139628765883e-07,True,,0.8892068529967219
loin,B-sr20ia-wide_jaw-tilt0-truth-square,B,truth,sr20ia,wide_jaw,0.0,14,676.4577312337544,10.993482698223144,0.5561697157048568,9.12018670508955,success,0.0,0.0,0.0,0.0,success,success,success,0.33380924213451646,success,nan,nan,nan,1.0,0.0,0.6653616322770132,195.8298851394887,4.80383528493733,-9.169852652131176,4.425780482728854,-0.2899693635412797,-0.35851207254855577,-0.5150134195189985,1.0023663617116312,4.099999999999704,0,,nan,crossed,-0.3575861350195719,-0.35758603567426217,-0.5150134195189985,-1.495026089131289e-08,8.454741513829693e-08,True,,0.78061760897981
loin,B-sr20ia-wide_jaw-tilt0-truth-square,B,truth,sr20ia,wide_jaw,0.0,15,727.3973910337883,11.72437244164787,0.5848874329224438,9.088838469686026,success,0.0,0.0,0.0,0.0,success,success,success,0.29448505491028854,success,nan,nan,nan,1.0,0.0,0.6688913099035207,185.29080208794008,4.873614845067098,-9.157987425149267,4.771663372779546,-0.6661331409227558,-1.0376501338955624,-0.8074838754789443,1.0272994770277841,4.099999999999704,0,,nan,crossed,-1.0365512627138473,-1.0365511370473701,-0.8074838754789443,-2.3321353590737606e-08,1.221868640589499e-07,True,,0.7946463020052761
loin,B-sr20ia-wide_jaw-tilt0-truth-square,B,truth,sr20ia,wide_jaw,0.0,16,719.4140371791337,11.830652113855848,0.4735195229922926,13.75976135602893,success,0.0,0.0,0.0,0.0,success,success,success,0.33713500795593665,success,nan,nan,nan,1.0,1.0,0.658108791148726,183.27853989357232,4.77788690618175,-13.743379662263557,3.9152153451031775,-0.5160019588466618,-0.28063093790753335,0.290315859232731,1.1405971436023683,4.49999999999966,0,,nan,crossed,-0.27465547153593395,-0.27465619839728284,0.290315859232731,-1.503507992355816e-07,8.456426501492993e-07,True,,0.8447677879594266
loin,B-sr20ia-wide_jaw-tilt0-truth-square,B,truth,sr20ia,wide_jaw,0.0,17,700.5358379962471,12.531152835529241,0.45915290988116475,20.203570427175755,success,0.0,0.0,0.0,0.0,success,success,success,0.435911187149897,success,nan,nan,nan,1.0,1.0,0.6575279045884961,181.44638988691156,4.829507488428586,-20.243242773736448,3.3085651472048823,-0.7751347641401939,-0.20044480318903712,0.3574454771114221,1.1520229948668934,4.561999999999653,0,,nan,crossed,-0.19934399508703127,-0.1993438819520854,0.3574454771114221,-2.0140061020587993e-08,1.1617351190619177e-07,True,,0.8605841399985366
loin,B-sr20ia-wide_jaw-tilt0-truth-square,B,truth,sr20ia,wide_jaw,0.0,18,640.0,9.8,0.5003708585656533,-5.822706778753045,success,0.0,0.0,0.0,0.0,success,success,success,0.28242470725430735,success,nan,nan,nan,1.0,1.0,0.6592739354678916,174.88339967852434,4.883614048580731,5.838561275387796,4.382554786821678,0.1416152269782143,0.08359075612573985,0.013386153042341134,1.1071401882293357,4.49999999999966,0,,nan,crossed,0.08709022963337976,0.08708945491331388,0.013386153042341134,-1.4944520626223783e-07,1.121543788734608e-06,True,,0.8181759940343909
loin,B-sr20ia-wide_jaw-tilt0-truth-square,B,truth,sr20ia,wide_jaw,0.0,19,738.6664404574994,13.87820593203972,0.4165332031590194,-11.807740312381716,success,0.0,0.0,0.0,0.0,success,success,success,0.2637457486056159,success,nan,nan,nan,1.0,1.0,0.656348810731066,209.21952738891727,4.7062312723595845,11.810240127393909,5.437434060924596,0.289406694081678,0.14943781327381167,-0.2995613564398258,1.2024550030604813,4.49999999999966,0,,nan,crossed,0.15093938365817738,0.13820287458632396,-0.2995613564398258,-0.003562599301908198,0.011617093600598654,True,,0.8476672190008685
