product,condition,approach,pose_source,arm,gripper,tilt_deg,piece,length_mm,mass_kg,arrival_y_m,arrival_heading_deg,estimate,estimate_datum_error_mm,estimate_heading_error_deg,estimate_cog_error_mm,estimate_length_error_mm,select,acquire,re_estimate,grasp_shift_mm,orient,flange_load_n,moment_about_tool_nm,inertia_about_tool_kgm2,airborne,corrections,meet_error_mm,opening_mm,tool_rise_mm,turn_deg,slip_mm,slip_deg,datum_offset_mm,heading_error_deg,released_at_x_m,cycle_s,arm_collisions,collision,collision_at_s,judge,entry_offset_mm,exit_offset_mm,angle_deg,drift_deg,judge_slip_mm,success,failure,wall_s
loin,B-ur20-wide_jaw-tilt0-truth-square,B,truth,ur20,wide_jaw,0.0,0,723.4439504842401,12.777374101588382,0.5486925729809109,6.302671433466314,success,0.0,0.0,0.0,0.0,success,success,success,2.140527878146867,success,nan,nan,nan,1.0,0.0,0.7941455567310989,197.04479989854207,4.97683659825876,-6.396767628718996,1.643171226306683,-0.3113481015726859,-0.17342421897792448,-0.404873855501127,1.3045080913546259,4.967999999999453,0,,nan,crossed,-0.1723896855143625,-0.17238956785237125,-0.404873855501127,-2.2074601600041362e-08,2.1057341632489861e-07,True,,0.9618434009607881
loin,B-ur20-wide_jaw-tilt0-truth-square,B,truth,ur20,wide_jaw,0.0,1,783.5249733627564,13.578132438509176,0.4383430907123549,10.296294294856455,success,0.0,0.0,0.0,0.0,success,success,success,1.0003409757280688,success,nan,nan,nan,1.0,0.0,0.7729286588862128,194.6271105629633,5.032908444785988,-10.17283632960711,0.8359401951623913,0.013047811669887522,-1.8877943960103893,0.389551146199879,1.2751695571906805,4.64199999999949,0,,nan,crossed,-1.8910130388023472,-1.8910119814543602,0.389551146199879,-1.9301153743327154e-08,1.2929076175440395e-06,True,,1.019473236054182
loin,B-ur20-wide_jaw-tilt0-truth-square,B,truth,ur20,wide_jaw,0.0,2,640.0,9.8,0.44922027922805596,7.335634195234141,success,0.0,0.0,0.0,0.0,success,success,success,0.6524838524172706,success,nan,nan,nan,1.0,0.0,0.7962122368246463,166.02753745708534,5.093590221464495,-7.216963206467193,2.238075340070117,-0.3622785398145574,0.2912992709699358,-0.46375847687330746,1.263796936663622,4.9799999999994515,0,,nan,crossed,0.2923738102308393,0.29237390731018387,-0.46375847687330746,-1.1550197047953487e-08,8.234650193255452e-08,True,,0.9433450329815969
loin,B-ur20-wide_jaw-tilt0-truth-square,B,truth,ur20,wide_jaw,0.0,3,748.9753818882774,12.75027083899565,0.4818817041034545,24.414221727094883,success,0.0,0.0,0.0,0.0,success,success,success,1.5594141043215553,success,nan,nan,nan,1.0,0.0,0.7792964378521543,212.5965914540596,5.005478598329449,-24.172930939678196,1.722343847468902,-0.515811541172162,-0.5518098926013959,-0.4189729399007573,1.289115955664619,4.863999999999464,0,,nan,crossed,-0.5507861427996863,-0.5507860404529996,-0.4189729399007573,-2.2675268434963835e-08,1.2076202439698284e-07,True,,0.9896063100313768
loin,B-ur20-wide_jaw-tilt0-truth-square,B,truth,ur20,wide_jaw,0.0,4,757.2669548392028,13.057588102387857,0.5361667119720577,-16.157818144239414,success,0.0,0.0,0.0,0.0,success,success,success,1.341552700749992,success,nan,nan,nan,1.0,0.0,0.8149802947341606,194.55945107669965,4.991459354550476,16.34493871860662,2.3233976795872375,0.316750864102413,0.350255080823203,0.2252903266372539,1.4075614094881095,5.275999999999419,0,,nan,crossed,0.35728103420096247,0.3572795082631419,0.2252903266372539,-1.8805286542971306e-07,9.431802388768247e-07,True,,1.0914190609473735
loin,B-ur20-wide_jaw-tilt0-truth-square,B,truth,ur20,wide_jaw,0.0,5,677.10516575999,10.958364765619342,0.41995379975583214,18.378443247388958,success,0.0,0.0,0.0,0.0,success,success,success,0.5031242056827521,success,nan,nan,nan,1.0,0.0,0.7783226374930075,190.86293370801044,4.974967967417587,-18.267691491624287,0.9367280031895797,0.28183464895301424,0.32593285917192905,0.26910345898517857,1.2368372374139154,4.737999999999479,0,,nan,crossed,0.3230141819776655,0.32301514958477107,0.26910345898517857,-1.8061848524455886e-08,1.1704791811210739e-06,True,,0.9236092710052617
loin,B-ur20-wide_jaw-tilt0-truth-square,B,truth,ur20,wide_jaw,0.0,6,692.2914920189532,11.874701973257741,0.48783221735211885,27.647187080797202,success,0.0,0.0,0.0,0.0,success,success,success,0.7907366882323312,success,nan,nan,nan,1.0,0.0,0.7809924732876316,203.5285137163245,4.948512037703523,-27.46882884412375,0.1669496297881211,0.13163735010787508,0.6387077626645032,0.1276020538109682,1.3057565749871196,4.923999999999458,0,,nan,crossed,0.6399335036950671,0.6305720010443272,0.1276020538109682,-0.003392927448834162,0.008608349689003385,True,,0.9464116090093739
loin,B-ur20-wide_jaw-tilt0-truth-square,B,truth,ur20,wide_jaw,0.0,7,783.2107537596972,14.114572094892534,0.5853960867243859,-17.114680819723198,success,0.0,0.0,0.0,0.0,success,success,success,2.1626336742704613,success,nan,nan,nan,1.0,0.0,0.816057930787834,203.3275837721718,5.032845528150087,17.266527730273094,3.284152737683021,0.8404707063536386,-1.1000505266519633,0.12204816757085561,1.4304990608357446,5.291999999999417,0,,nan,crossed,-1.0988996394567518,-1.0988995147805936,0.12204816757085561,-2.8420240744997756e-08,4.984885339819097e-07,True,,1.1030179840163328
loin,B-ur20-wide_jaw-tilt0-truth-square,B,truth,ur20,wide_jaw,0.0,8,800.0,14.730733792662134,0.48887983299172755,-0.5385640075664194,success,0.0,0.0,0.0,0.0,success,success,success,2.40518421116692,success,nan,nan,nan,1.0,0.0,0.7631979730206577,199.77470034466916,5.5435309729224835,0.6164418550443027,2.3585126635885323,0.31413029391319897,-5.204809826974133,1.1765077137023596,1.2515849980894516,4.5719999999994965,0,,nan,crossed,-5.203757094042638,-5.20375694980868,1.1765077137023596,-3.6526825596108576e-08,1.7251427166402469e-07,True,,1.0002121239667758
loin,B-ur20-wide_jaw-tilt0-truth-square,B,truth,ur20,wide_jaw,0.0,9,673.2070061722019,10.904480017724174,0.5231654154686722,-30.641426519461287,success,0.0,0.0,0.0,0.0,success,success,success,1.9299142997196979,success,nan,nan,nan,1.0,1.0,0.7477892140169636,189.34768441746218,4.991069307784368,31.020843214378313,4.197601171506594,1.4793585037398607,0.06872362927023978,-0.6489534596098824,1.3187844248312663,5.011999999999448,0,,nan,crossed,0.06606276170517678,0.06606361316374709,-0.6489534596098824,3.00542061848341e-09,1.106807290049855e-06,True,,1.0296587469638325
