condition,approach,pose_source,arm,gripper,tilt_deg,leg,length_mm,mass_kg,arrival_y_m,arrival_heading_deg,estimate,estimate_hock_error_mm,estimate_heading_error_deg,estimate_cog_error_mm,estimate_length_error_mm,select,acquire,re_estimate,grasp_shift_mm,orient,flange_load_n,moment_about_tool_nm,inertia_about_tool_kgm2,airborne,corrections,meet_error_mm,opening_mm,tool_rise_mm,turn_deg,slip_mm,slip_deg,hock_offset_mm,heading_error_deg,released_at_x_m,cycle_s,arm_collisions,collision,collision_at_s,cut,entry_offset_mm,exit_offset_mm,cut_angle_deg,cut_drift_deg,cut_slip_mm,success,failure,wall_s
B-ur20-jaw_geh6180-tilt0-truth-any,B,truth,ur20,jaw_geh6180,0.0,10,740.960452494745,11.20849080369745,0.4038333707553584,-126.56710853387168,success,0.0,0.0,0.0,0.0,success,success,success,2.7561292257741647,success,nan,nan,nan,1.0,1.0,0.6771004866675839,94.61921270462351,4.980561936406391,125.66840211963843,40.06996629741758,1.2176713774709418,1.2930656553531705,-0.01756836325294462,1.2429009282485204,5.937999999999482,0,,nan,cut,6.855933819005234,5.840721818458682,12.75766006002464,-0.913514812739118,0.3408015170386079,False,cut angle +12.8 deg,10.893137014994863
B-ur20-jaw_geh6180-tilt0-truth-any,B,truth,ur20,jaw_geh6180,0.0,11,677.9637845272142,10.310214757940436,0.4778003061193643,-8.464757694973628,success,0.0,0.0,0.0,0.0,success,success,success,3.9857890669797977,success,nan,nan,nan,1.0,0.0,0.7215453561154272,90.27096958409341,4.993072683501354,8.767625814369397,3.202518073769837,-0.5577382489948661,0.4513846580332659,-0.6427996933557399,0.7891936488208675,4.35999999999952,0,,nan,cut,0.4499706872420628,0.4483642586608494,-0.6430433054517333,5.7341520630075825e-08,0.006000084187765354,True,,10.417505682969932
B-ur20-jaw_geh6180-tilt0-truth-any,B,truth,ur20,jaw_geh6180,0.0,12,655.0,9.0,0.48268194937591763,-125.77479214505274,success,0.0,0.0,0.0,0.0,success,success,success,1.0693470710734958,success,nan,nan,nan,1.0,1.0,0.6707641883266243,86.76281877349852,5.016569278727956,125.72761243615383,20.63117506376553,-2.2205552784993374,0.5370627403140371,0.14192005634977334,1.2427086300190557,5.911999999999473,0,,nan,cut,0.24567111798906582,0.24301159687445395,1.285049721913534,7.273283540017662e-08,0.006407798747013282,True,,10.470579442975577
B-ur20-jaw_geh6180-tilt0-truth-any,B,truth,ur20,jaw_geh6180,0.0,13,777.7990124502887,14.04976422798892,0.33577890938945476,163.29029575785748,success,0.0,0.0,0.0,0.0,success,success,success,43.29513942974469,success,nan,nan,nan,1.0,1.0,0.6561020539819608,109.4142074398298,5.054770298244415,-162.05897674253382,81.01092190267649,3.60503998000142,0.3446683942422146,-0.051342445100611006,1.5063335295251734,7.003999999999838,0,,nan,cut,0.3285727183213183,0.3273573471657687,-0.04898548955739465,1.2984296431606661e-08,0.005952283365580813,True,,12.943445350974798
B-ur20-jaw_geh6180-tilt0-truth-any,B,truth,ur20,jaw_geh6180,0.0,14,674.0780539077622,9.183354375620448,0.5561697157048568,46.903817340460506,success,0.0,0.0,0.0,0.0,success,success,success,1.940578078545636,success,nan,nan,nan,0.0,1.0,0.6900535841263994,102.8748287007309,5.0104203719762985,-45.60120142283041,9.804681298292452,0.7861217895539034,1.0621753179260451,-0.014967404164172955,1.0119227445190015,5.203999999999427,0,,nan,cut,1.9653596632122072,1.9613441087517614,3.002334795771686,3.4225020205261914e-08,0.006847690241457943,True,,10.731308737013023
B-ur20-jaw_geh6180-tilt0-truth-any,B,truth,ur20,jaw_geh6180,0.0,15,798.7099670858473,14.576243535966583,0.5848874329224438,46.74259784409958,success,0.0,0.0,0.0,0.0,success,success,success,1.237841510524357,success,nan,nan,nan,0.0,1.0,0.694773782343827,102.65749331313907,4.993040553210482,-47.37371404791905,20.529861553811063,4.2935918353214175,1.5371833912316835,-0.17828232245566597,0.9964145342525975,5.191999999999428,0,,nan,cut,-5.072089195741536,nan,1.2545651481212463,-51.16920537915019,67.37081022605271,True,,6.63023492298089
B-ur20-jaw_geh6180-tilt0-truth-any,B,truth,ur20,jaw_geh6180,0.0,16,745.0666802088937,11.211859465565851,0.4735195229922926,70.76448697386304,success,0.0,0.0,0.0,0.0,success,success,success,3.7608714465983963,success,nan,nan,nan,1.0,1.0,0.6942174626172325,107.25902626049354,5.018818493530697,-69.27959973512057,19.26561540142669,0.43208443054822165,1.2453946351539125,-0.36283324076386386,1.1333825290908677,5.53599999999939,0,,nan,cut,2.4824867456721966,2.4808712042844183,2.0353165519601055,2.603773812198834e-08,0.005927044546174635,True,,4.54357177199563
B-ur20-jaw_geh6180-tilt0-truth-any,B,truth,ur20,jaw_geh6180,0.0,17,711.8835922043452,10.092179175588702,0.45915290988116475,103.90407648261822,success,0.0,0.0,0.0,0.0,success,success,success,10.162742999125241,success,nan,nan,nan,0.0,1.0,0.6728428171202928,108.18358775845053,4.924158728048744,-98.26457262572161,32.47608331674563,3.859530787584332,1.5701104382830622,-0.2404687152504556,1.258788392778022,6.061999999999523,0,,nan,cut,2.840846972687494,2.3509340170881354,1.811049579505306,-1.6531041202581802,0.2718379061958066,True,,4.819930046971422
B-ur20-jaw_geh6180-tilt0-truth-any,B,truth,ur20,jaw_geh6180,0.0,18,708.3157658469476,12.370518856145932,0.5003708585656533,-29.945349147872818,success,0.0,0.0,0.0,0.0,success,success,success,1.7837968828182773,success,nan,nan,nan,1.0,0.0,0.7215270548420091,110.66333201886349,4.984912591487145,28.09902965581438,2.866618118952091,-0.6821603467110317,1.5580142420612841,-0.5271552545118556,0.8193050989576041,4.581999999999496,0,,nan,cut,2.354764529764519,2.4398329986962675,-0.6965974984295739,-0.14021866953232026,0.03826469848708086,True,,3.486691440048162
B-ur20-jaw_geh6180-tilt0-truth-any,B,truth,ur20,jaw_geh6180,0.0,19,748.1451303704207,12.340706427625943,0.4165332031590194,-60.72552160653454,success,0.0,0.0,0.0,0.0,success,success,success,1.6999992101024748,success,nan,nan,nan,1.0,1.0,0.72749192127955,90.63768489404487,4.997126511321004,58.79864297984112,8.81137318983893,1.2195651988402743,1.4187628915701411,0.30075104860451074,1.0491078487434748,5.345999999999412,0,,nan,cut,1.3586269342804602,1.358529522044294,0.43645617343142057,4.35493505871587e-08,0.005803406139192672,True,,2.7197627870482393
