condition,approach,pose_source,arm,gripper,tilt_deg,leg,length_mm,mass_kg,arrival_y_m,arrival_heading_deg,estimate,estimate_hock_error_mm,estimate_heading_error_deg,estimate_cog_error_mm,estimate_length_error_mm,select,acquire,re_estimate,grasp_shift_mm,orient,flange_load_n,moment_about_tool_nm,inertia_about_tool_kgm2,airborne,meet_error_mm,opening_mm,tool_rise_mm,turn_deg,slip_mm,slip_deg,hock_offset_mm,heading_error_deg,released_at_x_m,cycle_s,arm_collisions,collision,collision_at_s,cut,entry_offset_mm,exit_offset_mm,cut_angle_deg,cut_drift_deg,cut_slip_mm,success,failure,wall_s
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,0,739.072601589707,12.662037231169066,0.5486925729809109,6.302671433466314,success,0.0,0.0,0.0,0.0,success,success,success,2.447223066549511,success,124.21458523776855,34.429479377978126,1.1628314531417714,1.0,0.7708673392488582,116.45353700468203,4.964613698056897,-6.420743037382275,2.609506727181919,-0.45360017471972147,2.764601392755833,-1.1315188952062392,0.758161786253775,3.99999999999956,0,,nan,cut,3.6247175874358772,3.6622540392061698,-0.8986982053601168,-0.31708754030417013,0.20244542187144457,True,,7.563551859988365
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,1,670.5767402524795,9.877711684764781,0.4383430907123549,10.29629429485645,success,0.0,0.0,0.0,0.0,success,success,success,2.5908900959152983,success,96.90035162754253,23.530089257546148,0.6953612846374125,1.0,0.7833200894201381,85.11004881988697,4.841783846769809,-6.8833694151917255,1.9806248904220316,-0.4790795795702846,0.8794683529271541,-1.3749195848530675,0.7929294076452359,3.99999999999956,0,,nan,cut,0.06427526947794249,0.0618540990043881,1.592746917705298,2.7592151528131913e-08,0.006192611854351067,True,,6.487984100996982
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,2,766.0335345701482,12.609797647775201,0.44922027922805596,7.335634195234141,success,0.0,0.0,0.0,0.0,success,success,success,2.5452493345443368,success,123.70211492467476,36.366175445994536,1.2856753750711163,1.0,0.7864396939562838,116.65072728358206,5.016088843665223,-7.582539613365824,2.802173170941119,-0.39167971445688987,0.6780441836763129,-0.8778133162940641,0.7532813990511116,3.99999999999956,0,,nan,cut,0.6127903039667704,0.6122760654163617,-0.5588541119183364,1.2889490457661597e-08,0.005822950892848469,True,,3.656037137028761
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,3,688.0296481603631,10.587203446789722,0.4818817041034545,24.414221727094894,success,0.0,0.0,0.0,0.0,success,success,success,0.42197206742251747,success,103.86046581300717,26.167980785287043,0.8029010321491699,1.0,0.7863199199239981,97.00436949088925,4.982446051908673,-24.48882418361591,5.073797951613614,0.5265274769606239,4.1936195233937825,0.12626553463406118,0.7489041143163054,4.009999999999559,0,,nan,cut,8.360735039430967,8.358424145731735,8.323014811668381,-6.91130970060779e-08,0.005834670198541048,False,cut angle +8.3 deg,1.684867509000469
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,4,704.0223489718616,11.437274193031755,0.5361667119720577,-16.157818144239414,success,0.0,0.0,0.0,0.0,success,success,success,2.2599809959348125,success,112.19965983364152,29.340434781525833,0.940645355646239,1.0,0.7495988336514947,117.13887178032707,4.415618264655308,14.445365819912734,0.2942371829663486,0.09466102190000411,1.640836458349254,-0.20720802094751778,0.761046977180218,3.99999999999956,0,,nan,cut,1.7210876653686036,1.720811356786145,0.8383993720165621,6.592817860359141e-08,0.005808459417828232,True,,1.8113791520008817
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,5,738.3697215483043,12.838512036803047,0.41995379975583214,18.378443247388965,success,0.0,0.0,0.0,0.0,success,success,success,0.9567540147809652,success,125.94580308103792,33.0856653109176,1.0771899449157971,1.0,0.7909528363145631,113.40323714400031,5.00486236037323,-18.237720976376476,6.228294745545741,-1.313308630863488,3.914531177267894,-1.6482202602581704,0.7546760469655474,3.99999999999956,0,,nan,cut,3.837148289915715,3.8354701228238697,0.673850490890794,2.3883306714077307e-08,0.006047528008417628,True,,1.7057586360024288
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,6,681.7651988534541,10.110690098001319,0.48783221735211885,27.647187080797202,success,0.0,0.0,0.0,0.0,success,success,success,1.9218261976928996,success,99.18586986139293,25.075180522988255,0.7615793540503573,1.0,0.7877701916640133,90.99320501702199,4.974653930024275,-27.647282451995256,5.739847190906617,1.0782204821750223,5.124575353479016,0.5484206982140686,0.7635864975922019,4.0619999999995535,0,,nan,cut,5.12062037235228,5.118948375020027,0.5648973828956013,7.552350496656761e-08,0.006134391592934557,True,,1.669109630980529
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,7,716.6316527736255,10.975950979816595,0.5853960867243859,-17.114680819723187,success,0.0,0.0,0.0,0.0,success,success,success,10.721121359422392,slipped,107.67407911200083,26.164249503564935,0.8061086285755378,1.0,0.742922627601316,111.71464746985359,5.51364356619477,11.920438042456942,26.164700046764327,-7.152733597824697,6.751298757324081,-6.591166137645745,0.8087662489738519,3.99999999999956,0,,nan,cut,6.757262600264324,6.75691096583142,-6.591356210764376,9.848021432418479e-08,0.005883222839940825,False,orient: slipped,1.7682982519618236
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,8,772.7633863764064,14.982142633261514,0.48887983299172755,-0.5385640075664259,success,0.0,0.0,0.0,0.0,success,success,success,4.628207185208976,success,146.9748192322955,40.88675949478154,1.4126186065810804,1.0,0.7730991267515638,123.5086119147987,4.91326349587462,0.46802905709672127,4.290171617991775,-1.0972084795516928,0.74844016638001,-1.8250133808711446,0.7723345417610122,3.99999999999956,0,,nan,cut,0.7313719174255606,0.7311204814915429,-1.8228340691418379,4.936410426690393e-08,0.005840105392151312,True,,1.8142227829666808
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,9,701.9755038785561,10.159767764339778,0.5231654154686722,-30.641426519461287,success,0.0,0.0,0.0,0.0,success,success,success,3.0724462381958517,success,99.66732176817325,27.133331598557355,0.8750114279800866,1.0,0.7424401289215613,89.22955336379079,4.989979653492682,30.73945990884398,1.864157771931183,-0.2840328896606559,0.9697152900776385,-1.2658887655671427,0.7992583659043546,4.113999999999548,0,,nan,cut,-0.8358055769405182,-1.238228594008517,7.6424952879783135,-0.443885344339792,0.34611670770554753,False,cut angle +7.6 deg,1.684704591985792
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,10,740.960452494745,11.20849080369745,0.4038333707553584,-24.610271103808394,success,0.0,0.0,0.0,0.0,success,success,success,2.196117141785258,success,109.95529478427198,30.682173567635484,1.02303569103747,1.0,0.7644809534848046,94.81114396983226,4.935875642711807,23.951053694667582,8.573831205092837,2.6774103397492928,1.201255018966535,2.150731479176639,0.7403364438923339,3.99999999999956,0,,nan,cut,9.076860691823452,9.074421444241699,12.013001670495983,1.3565641905727992e-06,0.004425717294801853,False,cut angle +12.0 deg,1.6920872100163251
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,11,677.9637845272142,10.310214757940436,0.4778003061193643,-1.6459251073559775,success,0.0,0.0,0.0,0.0,success,success,success,4.352921648352517,success,101.14320677539571,24.09753798475917,0.7066482669148078,1.0,0.7702796793465295,90.23282291851035,4.984989963983777,1.8180784461189343,1.7759157308814186,-0.3702570640713207,-0.31608606532315675,-1.179803949288655,0.7748311250361277,3.99999999999956,0,,nan,cut,-0.31682349105593977,-0.3183640582139491,-1.180084110386438,7.685148832382844e-08,0.006004926880504072,True,,1.6400799120310694
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,12,655.0,9.0,0.48268194937591763,-24.456209583760256,success,0.0,0.0,0.0,0.0,success,success,success,2.125683856684107,success,88.29,21.08001403359,0.6093646278907789,1.0,0.751420428643182,86.51530030326455,4.993749972744932,24.235593159204978,1.9511317475193863,-0.4363574787954808,0.3883168052873087,-1.3524799623539392,0.7644717882532113,4.003999999999559,0,,nan,cut,-0.11113303887655412,-0.11370422089934662,1.1102812667143882,7.086914485680753e-08,0.0064154395313678995,True,,1.676111263979692
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,13,777.7990124502887,14.04976422798892,0.5625833962730592,31.750890841805617,success,0.0,0.0,0.0,0.0,success,success,success,4.0322396343712805,success,137.82818707657128,39.926093066205276,1.4032313781569605,1.0,0.7885520664063073,112.15755685045329,4.513758761351849,-30.242462913159923,9.572623082080254,1.7948699467865445,8.968622839619716,1.590527884505158,0.793447866149284,4.105999999999549,0,,nan,cut,8.955378670189251,8.954081220087284,1.5933683691794092,1.0942685659356504e-08,0.005915462977194215,True,,1.7925924099981785
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,14,674.0780539077622,9.183354375620448,0.5561697157048568,9.12018670508955,success,0.0,0.0,0.0,0.0,success,success,success,1.740532530955988,success,90.08870642483659,20.884531839411604,0.6089298949767422,1.0,0.7661685323864944,102.94208569422052,5.004055192837087,-8.629463321962765,1.098016225037192,-0.22221300282599551,1.3455241159984477,-0.7942524852781766,0.7466596639180658,3.99999999999956,0,,nan,cut,1.9511820966497395,1.946960256358432,4.100184717310687,-2.1131808859143217e-08,0.006919089098499629,True,,1.6450255169766024
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,15,798.7099670858473,14.576243535966583,0.5848874329224438,9.088838469686026,success,0.0,0.0,0.0,0.0,success,success,success,0.6760985579764439,success,142.99294908783222,43.661959230500365,1.5945383196922578,1.0,0.771484366793419,102.50013163526887,4.957547447593691,-9.012272416035458,7.136152419170658,1.6354590744420994,5.056835485802686,1.2151583755682192,0.7365377368726184,3.99999999999956,0,,nan,cut,-5.355100672425173,nan,0.874781227422651,-50.799204427857774,68.2409463143387,True,,1.8841994300018996
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,16,745.0666802088937,11.211859465565851,0.4735195229922926,13.75976135602893,success,0.0,0.0,0.0,0.0,success,success,success,4.2565470459448065,success,109.98834135720101,30.82999639247476,1.0428736279237227,1.0,0.786148915756704,107.32831751958055,4.983180624942851,-12.961834498840991,5.2118957633380445,-1.0124207560707237,1.447262530423682,-1.566622670144035,0.7753173650699877,3.99999999999956,0,,nan,cut,3.611912491768343,3.610188793879421,2.4853786031390093,2.0485125759089333e-08,0.005930788674290756,True,,1.6778652570210397
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,17,711.8835922043452,10.092179175588702,0.45915290988116475,20.203570427175766,success,0.0,0.0,0.0,0.0,success,success,success,4.3150468925615915,success,99.00427771252515,23.343934085532467,0.7052553195399466,1.0,0.7846267708498451,108.88682468305225,4.97225383123312,-19.466286161273466,5.930076554927669,-1.5069626458418233,3.579082545614204,-1.9755525986529445,0.7775738516467282,3.99999999999956,0,,nan,cut,3.8357139537523177,3.8047862066742932,-0.917858424154266,-0.1684369876874163,0.11438564638391137,True,,1.6756061090272851
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,18,708.3157658469476,12.370518856145932,0.5003708585656533,-5.822706778753045,success,0.0,0.0,0.0,0.0,success,success,success,2.075359590902201,success,121.35478997879162,32.251798361573385,1.0457126187054142,1.0,0.7633679582124746,110.41217256754848,4.979150304952107,4.012801504334155,0.3269623947638252,0.10976482343487094,1.253618244341198,-0.4347168362917225,0.7343463498687414,3.99999999999956,0,,nan,cut,1.871255935027183,2.031210065861322,-0.643754115651812,-0.2029346380480327,0.07463195033764447,True,,1.657765757991001
