condition,approach,pose_source,arm,gripper,tilt_deg,leg,length_mm,mass_kg,arrival_y_m,arrival_heading_deg,estimate,estimate_hock_error_mm,estimate_heading_error_deg,estimate_cog_error_mm,estimate_length_error_mm,select,acquire,re_estimate,grasp_shift_mm,orient,flange_load_n,moment_about_tool_nm,inertia_about_tool_kgm2,airborne,corrections,meet_error_mm,opening_mm,tool_rise_mm,turn_deg,slip_mm,slip_deg,hock_offset_mm,heading_error_deg,released_at_x_m,cycle_s,arm_collisions,collision,collision_at_s,cut,entry_offset_mm,exit_offset_mm,cut_angle_deg,cut_drift_deg,cut_slip_mm,success,failure,wall_s
B-sr20ia-jaw_geh6180-tilt0-truth-any,B,truth,sr20ia,jaw_geh6180,0.0,0,739.072601589707,12.662037231169066,0.5486925729809109,32.413738800683866,success,0.0,0.0,0.0,0.0,success,success,success,2.54085900612706,success,nan,nan,nan,1.0,1.0,0.6563242896081033,116.44551607475752,4.87806297855653,-32.67408684270991,3.9395797313286818,-1.0194625950213225,0.37479882444010904,-0.05416930087481733,0.8729223172194835,4.685999999999639,0,,nan,cut,1.398296391252718,3.7674523825676487,-0.6428940336141329,-8.170551425905792,13.326960166790979,True,,2.049314376024995
B-sr20ia-jaw_geh6180-tilt0-truth-any,B,truth,sr20ia,jaw_geh6180,0.0,1,670.5767402524795,9.877711684764781,0.4383430907123549,52.95237065926178,success,0.0,0.0,0.0,0.0,success,success,success,1.951102005285848,success,nan,nan,nan,1.0,1.0,0.6704897761475653,85.64658803229855,4.653178385849999,-50.725064137080736,8.668141167147008,-2.5767035312527007,1.0916384779645905,-0.053010539670440296,0.9513295230827616,4.8299999999996235,0,,nan,cut,1.021110543353576,1.0189407129648775,3.8530829749597473,4.52951952184702e-08,0.0060006033344473814,True,,2.5036796079948545
B-sr20ia-jaw_geh6180-tilt0-truth-any,B,truth,sr20ia,jaw_geh6180,0.0,2,766.0335345701482,12.609797647775201,0.44922027922805596,37.72611871834702,success,0.0,0.0,0.0,0.0,success,success,success,2.299780457462267,success,nan,nan,nan,1.0,0.0,0.6718975974305724,116.51373852665486,5.3614060971487465,-37.89652390575618,2.932943021040743,-0.49291676802475826,1.6300675775166862,-0.5025984551575524,0.7593921011675626,4.3299999999996786,0,,nan,cut,1.4305390979598154,1.430038448582971,-0.22590452985964582,1.4885224909186323e-08,0.005819201123540445,True,,2.1942542840261012
B-sr20ia-jaw_geh6180-tilt0-truth-any,B,truth,sr20ia,jaw_geh6180,0.0,3,688.0296481603631,10.587203446789722,0.4818817041034545,125.55885459648808,success,0.0,0.0,0.0,0.0,success,success,success,1.2720492757414155,unreachable,nan,nan,nan,1.0,1.0,0.6882310106493863,96.956707307909,4.868779222828357,-125.5246620671503,11.691403125726268,-0.5643696674674922,nan,nan,nan,4.8479999999996215,0,,nan,cut,7.4847634885796825,6.845378694770088,9.1714114397967,-0.7402020894879232,0.4372811692574863,False,orient: unreachable,2.026218013954349
B-sr20ia-jaw_geh6180-tilt0-truth-any,B,truth,sr20ia,jaw_geh6180,0.0,4,704.0223489718616,11.437274193031755,0.5361667119720577,-83.09735045608836,success,0.0,0.0,0.0,0.0,success,unreachable,,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,,nan,trotter_not_over_blade,nan,nan,nan,nan,nan,False,grasp: unreachable,2.1820819239947014
B-sr20ia-jaw_geh6180-tilt0-truth-any,B,truth,sr20ia,jaw_geh6180,0.0,5,738.3697215483043,12.838512036803047,0.41995379975583214,94.51770812942895,success,0.0,0.0,0.0,0.0,success,success,success,1.6399005041497634,success,nan,nan,nan,1.0,1.0,0.6912092049787637,113.32987397984704,4.897653681300351,-94.36641138644686,9.516515735090385,-1.107861659379948,2.07807249591721,1.0322820452472605,0.9845999706573305,5.095999999999594,0,,nan,cut,2.0363769928541386,2.0346702723408883,1.0389774822700288,2.334009341892079e-08,0.006039714636687396,True,,2.153791230986826
B-sr20ia-jaw_geh6180-tilt0-truth-any,B,truth,sr20ia,jaw_geh6180,0.0,6,681.7651988534541,10.110690098001319,0.4699134657593534,142.18553355838563,success,0.0,0.0,0.0,0.0,success,success,success,3.543616980458222,unreachable,nan,nan,nan,1.0,2.0,0.6858244865886,91.02762166547848,5.001453476610962,-142.09617716395,15.020134462492742,0.2953476705819839,nan,nan,nan,4.849999999999621,0,,nan,trotter_not_over_blade,nan,nan,nan,nan,nan,False,orient: unreachable,2.4448081689770333
B-sr20ia-jaw_geh6180-tilt0-truth-any,B,truth,sr20ia,jaw_geh6180,0.0,7,716.6316527736255,10.975950979816595,0.5853960867243859,-88.01835850143354,success,0.0,0.0,0.0,0.0,success,success,success,3.637184327841803,success,nan,nan,nan,1.0,1.0,0.704619146776909,111.76656714496747,4.8113311232320655,87.93324653802934,11.933612263369728,1.3710960106522747,0.9455602167686983,-0.16462084566206253,0.9893739279801087,5.059999999999598,0,,nan,cut,3.3103456570952594,3.3006321889010315,3.5144125323690076,-0.022948321346071627,0.0038154491685448736,True,,2.9661962100071833
B-sr20ia-jaw_geh6180-tilt0-truth-any,B,truth,sr20ia,jaw_geh6180,0.0,8,772.7633863764064,14.982142633261514,0.48887983299172755,-2.769757753198743,success,0.0,0.0,0.0,0.0,success,unreachable,,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,,nan,cut,46.67840117441602,46.67736128878991,-2.765900888862739,1.0455424682156293e-08,0.005982775613582918,False,grasp: unreachable,4.809310945041943
B-sr20ia-jaw_geh6180-tilt0-truth-any,B,truth,sr20ia,jaw_geh6180,0.0,9,701.9755038785561,10.159767764339778,0.3981914824746696,-157.5844792429438,success,0.0,0.0,0.0,0.0,success,success,success,11.840748159274947,unreachable,nan,nan,nan,1.0,1.0,7.100129180252003,87.86117010984346,5.003110093386387,162.6861819281617,30.884094903246822,6.148964931504519,nan,nan,nan,4.875999999999618,47,g_finger_left_pad/belt_surface,0.9580000000000007,cut,1.3513587026360296,-0.6547339192062296,8.126110912067798,-2.995670256608037,0.9596515270934393,False,orient: unreachable,8.731380117998924
B-sr20ia-jaw_geh6180-tilt0-truth-any,B,truth,sr20ia,jaw_geh6180,0.0,10,740.960452494745,11.20849080369745,0.4038333707553584,-126.56710853387168,success,0.0,0.0,0.0,0.0,success,success,success,3.9671493599790817,success,nan,nan,nan,1.0,1.0,0.6975810406469776,94.69685201085139,4.736678186021526,126.27915056417125,31.083968278659718,7.444199780985007,2.1123717401813904,-0.7775797527999884,1.0104419922013514,5.249999999999577,0,,nan,cut,6.160860482059993,6.160339803799653,12.403909743064508,3.5753998079506895e-07,0.0036851724173705266,False,cut angle +12.4 deg,8.697626570996363
B-sr20ia-jaw_geh6180-tilt0-truth-any,B,truth,sr20ia,jaw_geh6180,0.0,11,677.9637845272142,10.310214757940436,0.4778003061193643,-8.464757694973628,success,0.0,0.0,0.0,0.0,success,unreachable,,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,,nan,cut,82.00956172854052,84.31353771819194,-8.487734371857602,-2.501726220506052,1.253175413191211,False,grasp: unreachable,6.080027930031065
B-sr20ia-jaw_geh6180-tilt0-truth-any,B,truth,sr20ia,jaw_geh6180,0.0,12,655.0,9.0,0.48268194937591763,-125.77479214505274,success,0.0,0.0,0.0,0.0,success,success,success,1.0824709308986182,unreachable,nan,nan,nan,1.0,1.0,0.7119916382127092,86.64157735301394,5.181995515138427,125.69468708554379,10.881678110717015,2.832338149175124,nan,nan,nan,4.907999999999615,0,,nan,cut,0.30454951503366967,0.3018274961803513,2.0134927250854378,5.6166636452961925e-08,0.006419890249859731,False,orient: unreachable,7.390697252994869
B-sr20ia-jaw_geh6180-tilt0-truth-any,B,truth,sr20ia,jaw_geh6180,0.0,13,777.7990124502887,14.04976422798892,0.33577890938945476,163.29029575785748,success,0.0,0.0,0.0,0.0,success,success,success,1.0694215042240032,unreachable,nan,nan,nan,1.0,nan,0.6670584990670028,112.65990827643543,4.752100647407054,-163.38086656445134,39.43508024441845,1.591573563142614,nan,nan,nan,4.77199999999963,0,,nan,trotter_not_over_blade,nan,nan,nan,nan,nan,False,orient: unreachable,10.147320892952848
B-sr20ia-jaw_geh6180-tilt0-truth-any,B,truth,sr20ia,jaw_geh6180,0.0,14,674.0780539077622,9.183354375620448,0.5561697157048568,46.903817340460506,success,0.0,0.0,0.0,0.0,success,success,success,1.929064367354068,success,nan,nan,nan,1.0,0.0,0.6612199938299212,103.05401409481941,4.856644397967513,-46.954594397651555,0.2487669765862025,0.19853913613399907,0.5644310300571831,0.2833706966889132,0.7826179334705866,4.401999999999671,0,,nan,cut,1.640358527233654,1.6367499416816145,3.0940281184130445,4.9489227288072706e-08,0.006634515207824184,True,,6.646387035027146
