condition,approach,pose_source,arm,gripper,tilt_deg,leg,length_mm,mass_kg,arrival_y_m,arrival_heading_deg,estimate,estimate_hock_error_mm,estimate_heading_error_deg,estimate_cog_error_mm,estimate_length_error_mm,select,acquire,re_estimate,grasp_shift_mm,orient,flange_load_n,moment_about_tool_nm,inertia_about_tool_kgm2,airborne,meet_error_mm,opening_mm,tool_rise_mm,turn_deg,slip_mm,slip_deg,hock_offset_mm,heading_error_deg,released_at_x_m,cycle_s,arm_collisions,collision,collision_at_s,cut,entry_offset_mm,exit_offset_mm,cut_angle_deg,cut_drift_deg,cut_slip_mm,success,failure,wall_s
A-sr20ia-jaw_geh6180-tilt0-truth,A,truth,sr20ia,jaw_geh6180,0.0,10,740.960452494745,11.20849080369745,0.4038333707553584,-24.610271103808394,success,0.0,0.0,0.0,0.0,success,unreachable,,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,,nan,cut,-6.622120551907251,-6.621767284899327,-24.593559736146894,6.32134734052125e-08,0.005632634213528415,False,grasp: unreachable,7.149363434000406
A-sr20ia-jaw_geh6180-tilt0-truth,A,truth,sr20ia,jaw_geh6180,0.0,11,677.9637845272142,10.310214757940436,0.4778003061193643,-1.6459251073559775,success,0.0,0.0,0.0,0.0,success,success,success,4.509973501788632,success,101.14320677539571,24.02849587004113,0.7033431293602906,1.0,0.6916200422772132,90.39285687240495,4.918935425297533,1.7048120528841162,1.1260703097721563,-0.015208978455290042,0.30080925079059573,-0.3854539991032136,0.7143619761711086,3.7999999999997036,0,,nan,cut,0.2995474520607333,0.29781960286362485,-0.38566484413207325,7.586323909542282e-08,0.006025201992826064,True,,7.470407806977164
A-sr20ia-jaw_geh6180-tilt0-truth,A,truth,sr20ia,jaw_geh6180,0.0,12,655.0,9.0,0.48268194937591763,-24.456209583760256,success,0.0,0.0,0.0,0.0,success,success,success,1.7716304672441587,success,88.29,21.045030687545793,0.6076667918474749,1.0,0.6593967248863264,86.66384544700139,4.996626249510472,24.39309979081515,8.322606426364604,2.88621051035001,3.855427439503928,2.2606456136368496,0.7022700273385206,3.8079999999997027,0,,nan,cut,4.176797910313446,4.1738791594467255,2.8966887433312527,4.634284448610683e-08,0.006617096981057688,True,,7.42314550903393
A-sr20ia-jaw_geh6180-tilt0-truth,A,truth,sr20ia,jaw_geh6180,0.0,13,777.7990124502887,14.04976422798892,0.5625833962730592,31.750890841805617,success,0.0,0.0,0.0,0.0,success,success,success,0.3778885726020335,success,137.82818707657128,39.30872242667408,1.3663661587664464,1.0,0.7499570492781256,112.68697325938261,4.647989181889356,-31.71886159925748,3.9283556823674477,0.9349474878006023,2.4974158869820737,0.6792452284718381,0.7258414018638758,3.9299999999996893,0,,nan,cut,2.473806888023733,2.474693111845394,0.681491030530315,9.850936092728573e-08,0.0058914284306498844,True,,8.411861134984065
A-sr20ia-jaw_geh6180-tilt0-truth,A,truth,sr20ia,jaw_geh6180,0.0,14,674.0780539077622,9.183354375620448,0.5561697157048568,9.12018670508955,success,0.0,0.0,0.0,0.0,success,success,success,2.4343977043280716,success,90.08870642483659,20.704927011336963,0.6004762613384605,1.0,0.7014134809748274,103.20027341993054,5.074469653906899,-9.416839355612545,8.601573637850814,2.3067937868433384,4.2846937379774905,2.4233485273911133,0.7032910952845088,3.7999999999997036,0,,nan,cut,5.994016443705064,5.819250605857363,5.250396445505817,-0.3265472830358717,0.23110004737769338,False,cut angle +5.3 deg,7.933216225996148
A-sr20ia-jaw_geh6180-tilt0-truth,A,truth,sr20ia,jaw_geh6180,0.0,15,798.7099670858473,14.576243535966583,0.5848874329224438,9.088838469686026,success,0.0,0.0,0.0,0.0,success,success,success,0.463326899470025,success,142.99294908783222,43.39258804293584,1.5771312693252846,1.0,0.7062046765647698,102.78929116066776,4.977622956789607,-9.123921211212545,10.407668061448911,2.1071313623125176,4.565857419480595,2.0368137544456806,0.683227160406105,3.7999999999997036,0,,nan,cut,-8.31093211031897,nan,0.7727494653390669,-50.7427888289316,66.26049630216835,True,,9.094991504971404
A-sr20ia-jaw_geh6180-tilt0-truth,A,truth,sr20ia,jaw_geh6180,0.0,16,745.0666802088937,11.211859465565851,0.4735195229922926,13.75976135602893,success,0.0,0.0,0.0,0.0,success,success,success,5.160655236124508,success,109.98834135720101,30.464882540328155,1.0219547918465992,1.0,0.7245098309028772,107.948149671752,5.141075004815643,-13.85049281125845,2.278469523189557,-0.737567340099641,0.4423299738014197,-0.8475781378284732,0.7175446339859701,3.7999999999997036,0,,nan,cut,2.232036186862685,2.23033517467347,2.024169259930215,2.1949300467810424e-08,0.005943709568548167,True,,7.95226059196284
A-sr20ia-jaw_geh6180-tilt0-truth,A,truth,sr20ia,jaw_geh6180,0.0,17,711.8835922043452,10.092179175588702,0.45915290988116475,20.203570427175766,success,0.0,0.0,0.0,0.0,success,success,success,4.802411543793654,success,99.00427771252515,23.180042444073376,0.6973984664385318,1.0,0.7279094990680509,109.20271744991102,5.005361067864644,-19.76495036343941,1.92258917255618,-0.8150719202551661,0.42798549284719933,-0.7849841024462412,0.7192456004319738,3.7999999999997036,0,,nan,cut,1.0595747178881454,0.7820550738745768,0.6226426577226762,-1.7477484586288419,0.20916731558115348,True,,8.356990389002021
A-sr20ia-jaw_geh6180-tilt0-truth,A,truth,sr20ia,jaw_geh6180,0.0,18,708.3157658469476,12.370518856145932,0.5003708585656533,-5.822706778753045,success,0.0,0.0,0.0,0.0,success,success,success,2.5374810362632725,success,121.35478997879162,32.06458304545121,1.0353661452601404,1.0,0.6783764367380115,110.73371064469535,5.330523160366196,4.416772112512633,10.50449559882905,2.987743582785412,4.878382836328271,2.818495394574289,0.6651221343384385,3.7999999999997036,0,,nan,cut,5.767481966227339,5.802169484515063,2.50255092272166,-0.17193789041688262,0.10091325864119648,True,,7.634846893022768
A-sr20ia-jaw_geh6180-tilt0-truth,A,truth,sr20ia,jaw_geh6180,0.0,19,748.1451303704207,12.340706427625943,0.4165332031590194,-11.807740312381712,success,0.0,0.0,0.0,0.0,success,unreachable,,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,,nan,cut,-41.25095467527318,-41.25059179081314,-11.82386140772754,1.6522208059304437e-07,0.0056903274994197645,False,grasp: unreachable,5.735736230039038
