condition,approach,pose_source,arm,gripper,tilt_deg,leg,length_mm,mass_kg,arrival_y_m,arrival_heading_deg,estimate,estimate_hock_error_mm,estimate_heading_error_deg,estimate_cog_error_mm,estimate_length_error_mm,select,acquire,re_estimate,grasp_shift_mm,orient,flange_load_n,moment_about_tool_nm,inertia_about_tool_kgm2,meet_error_mm,opening_mm,tool_rise_mm,turn_deg,slip_mm,slip_deg,hock_offset_mm,heading_error_deg,released_at_x_m,cycle_s,arm_collisions,collision,collision_at_s,cut,entry_offset_mm,exit_offset_mm,cut_angle_deg,cut_drift_deg,cut_slip_mm,success,failure,wall_s
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,10,740.960452494745,11.20849080369745,0.4038333707553584,-24.610271103808394,success,0.0,0.0,0.0,0.0,success,success,success,23.10563064675152,success,109.95529478427198,28.308359748166755,0.8933058736305362,0.7549820165897899,98.46777229965146,4.973047953245269,23.610491925479685,7.871290165548142,2.7245745251796554,2.357975964001086,2.0823141630536295,0.5950026339691022,3.8499999999995764,0,,nan,cut,12.206212395383941,11.889178617041418,13.506091858780607,-0.27126533614707177,0.15966841208778373,False,cut offset +12.2 / +11.9 mm,1.6625346170039847
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,11,677.9637845272142,10.310214757940436,0.4778003061193643,-1.6459251073559775,success,0.0,0.0,0.0,0.0,success,success,success,8.204740656974495,success,101.14320677539571,23.22497692719505,0.665039852208337,0.7572102127951724,91.20464626627958,5.016947314610554,5.573720703278652,0.2811393576881626,0.19217224270623362,-0.493923827054904,-0.5472352778747062,0.6499136347828381,3.8499999999995764,0,,nan,cut,-0.4948218635762447,-0.49654674363647233,-0.5474422815615864,7.802310289072978e-08,0.0060306038535683166,True,,1.7070682850317098
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,12,655.0,9.0,0.48268194937591763,-24.456209583760256,success,0.0,0.0,0.0,0.0,success,success,success,24.183292188872127,success,88.29,19.290679915380093,0.5260056374023978,0.739796071211007,92.2208151818807,4.9724684023110255,28.549542612869175,10.42493021847668,4.045879414554469,6.303721479537589,4.050022974497566,0.6749445947916094,3.925999999999568,0,,nan,cut,6.880933228254504,6.877207618609216,4.81473261026946,-3.6499002302539796e-08,0.007047453572544295,True,,1.794310758006759
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,13,777.7990124502887,14.04976422798892,0.5625833962730592,31.750890841805617,success,0.0,0.0,0.0,0.0,success,success,success,19.304129078527467,success,137.82818707657128,37.0844894319203,1.241394239738531,0.7724380418171577,116.08256226474428,5.013142929867986,-27.647294501906742,14.955639604210338,3.7960945393126306,7.130440259687148,3.5603438940067367,0.6686393336022236,3.9119999999995696,0,,nan,cut,7.123854064015223,7.124653380845059,3.5623505200494883,9.482569338408958e-08,0.005938327813399651,True,,1.7592249829904176
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,14,674.0780539077622,9.183354375620448,0.5561697157048568,9.12018670508955,success,0.0,0.0,0.0,0.0,success,success,success,23.4723524744481,success,90.08870642483659,18.744849114530297,0.5130106155340102,0.7508144824313946,106.8589476979947,4.9800722050299395,-7.072081599565971,4.305985286543576,1.7967819287840865,3.373129920218071,1.7750619339167195,0.6473392557010591,3.8499999999995764,0,,nan,cut,4.903234764113029,4.6054641698922705,4.795815697472636,-0.6038055583710381,0.15666365989772685,True,,1.777759185002651
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,15,798.7099670858473,14.576243535966583,0.5848874329224438,9.088838469686026,success,0.0,0.0,0.0,0.0,success,success,success,14.774780789596035,success,142.99294908783222,41.670715990774696,1.473620261057201,0.7571554914533021,105.15534665566996,4.9854110449755185,-7.016409918880117,7.110069100329763,1.9254480877081694,2.168921117979311,0.7139143691884059,0.6217435538883405,3.8499999999995764,0,,nan,cut,-7.215249239401533,nan,1.3961795191329782,-51.47233299651673,68.9167323617627,True,,1.9590192110044882
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,16,745.0666802088937,11.211859465565851,0.4735195229922926,13.75976135602893,success,0.0,0.0,0.0,0.0,success,success,success,17.121081434483326,success,109.98834135720101,28.721009770628356,0.9265968627897552,0.7728624071589698,110.49641785138088,5.0011341028426415,-11.680551082491771,4.069388194423868,-0.7817855363849999,1.890500662850042,-1.2402965809914266,0.6558162721696317,3.8499999999995764,0,,nan,cut,3.2652755281578627,3.2637389430492103,1.831971292246759,3.05309331649293e-08,0.0059175006976011045,True,,1.8435372770181857
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,17,711.8835922043452,10.092179175588702,0.45915290988116475,20.203570427175766,success,0.0,0.0,0.0,0.0,success,success,success,6.297862977859598,success,99.00427771252515,23.821980240862647,0.7285095612574077,0.7706153209251769,107.9140722552969,4.97134590401771,-18.987293912844446,5.872872804241184,-1.3654712292943256,3.358915445783067,-1.8586113590586857,0.6450952267441534,3.8499999999995764,0,,nan,cut,3.5541077187620784,3.5464579228677295,-0.9472451863388168,-0.07906226830695037,0.07282088190879182,True,,1.8570564829860814
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,18,708.3157658469476,12.370518856145932,0.5003708585656533,-5.822706778753045,success,0.0,0.0,0.0,0.0,success,success,success,25.41893302863141,success,121.35478997879162,29.085350098811666,0.8826018937292948,0.7512137029030309,115.50249391520423,4.969610499117039,4.385291422730092,0.5088036204597077,0.2753856490290684,2.135863382928399,-0.5069535258566077,0.5952822179657884,3.8499999999995764,0,,nan,cut,2.9077327470497516,3.0438609047361287,-0.5951062299262218,-0.201747692460976,0.13756380734171786,True,,1.803171090024989
A-ur20-jaw_geh6180-tilt0-truth,A,truth,ur20,jaw_geh6180,0.0,19,748.1451303704207,12.340706427625943,0.4165332031590194,-11.807740312381712,success,0.0,0.0,0.0,0.0,success,success,success,20.473232510274325,success,121.06233005501049,34.45415033439978,1.1572459970814888,0.7657618387033053,94.49826873303887,4.971410315515179,10.036211413161068,2.439930059990953,0.8805615509965584,2.4057211662505686,0.1305527657484231,0.5950617045414222,3.8499999999995764,0,,nan,cut,2.401172739526114,2.4009928265222302,0.25822180326314964,2.6853499508908826e-08,0.005809045101570529,True,,1.9306439369684085
