condition,approach,pose_source,arm,gripper,tilt_deg,leg,length_mm,mass_kg,arrival_y_m,arrival_heading_deg,estimate,estimate_hock_error_mm,estimate_heading_error_deg,estimate_cog_error_mm,estimate_length_error_mm,select,acquire,re_estimate,grasp_shift_mm,orient,flange_load_n,moment_about_tool_nm,inertia_about_tool_kgm2,airborne,corrections,meet_error_mm,opening_mm,tool_rise_mm,turn_deg,slip_mm,slip_deg,hock_offset_mm,heading_error_deg,released_at_x_m,cycle_s,arm_collisions,collision,collision_at_s,cut,entry_offset_mm,exit_offset_mm,cut_angle_deg,cut_drift_deg,cut_slip_mm,success,failure,wall_s
A-sr20ia-jaw_geh6180-tilt0-truth-square,A,truth,sr20ia,jaw_geh6180,0.0,0,739.072601589707,12.662037231169066,0.5486925729809109,6.302671433466314,success,0.0,0.0,0.0,0.0,success,success,success,2.522215206104784,success,124.21458523776855,34.300434283132496,1.1552214356887442,1.0,0.0,0.7019335338042888,116.41128735736375,5.10195270946201,-6.463898163391136,3.8428635101504556,0.9327545643502105,3.391999036123444,0.567914590425562,0.722282083524681,4.1759999999996955,0,,nan,cut,4.927504223345814,5.478797410646996,-0.10807336442858577,-6.698945083765243,12.735534553235274,True,,6.720786163001321
A-sr20ia-jaw_geh6180-tilt0-truth-square,A,truth,sr20ia,jaw_geh6180,0.0,1,670.5767402524795,9.877711684764781,0.4383430907123549,10.29629429485645,success,0.0,0.0,0.0,0.0,success,success,success,1.8269482955010103,success,96.90035162754253,23.302170258017654,0.6841227683109187,1.0,0.0,0.7155280132321582,85.69454363315012,4.661748998230353,-7.859239974333895,2.2024639021754844,-0.32913522525080796,0.5614729449313904,-0.7905949534250267,0.7672064847037828,4.22399999999969,0,,nan,cut,0.022906830254187938,0.01988379126366402,3.0195810130971252,-9.789531031826364e-09,0.006358528334559728,True,,6.034437410009559
A-sr20ia-jaw_geh6180-tilt0-truth-square,A,truth,sr20ia,jaw_geh6180,0.0,2,766.0335345701482,12.609797647775201,0.44922027922805596,7.335634195234141,success,0.0,0.0,0.0,0.0,success,success,success,2.5476422560939076,success,123.70211492467476,36.20166568746206,1.2755986712634035,1.0,0.0,0.7154073672359755,116.72526721058266,5.013514595026303,-7.598434005382646,1.094064930386229,0.009583683381184082,0.509740012932941,-0.1342097369706826,0.7297836212235081,4.215999999999691,0,,nan,cut,0.3840963328088365,0.3835709031027035,0.10750595673184474,1.2320934502803178e-08,0.005817996538590129,True,,6.234379847999662
A-sr20ia-jaw_geh6180-tilt0-truth-square,A,truth,sr20ia,jaw_geh6180,0.0,3,688.0296481603631,10.587203446789722,0.4818817041034545,24.414221727094894,success,0.0,0.0,0.0,0.0,success,success,success,0.4918298393251648,unreachable,103.86046581300717,25.994419690754437,0.7938971202852557,1.0,nan,0.7333922884748084,97.13016492653847,4.938969475296484,-24.54666363254182,5.859570874403737,2.2695098567165157,nan,nan,nan,4.115999999999702,0,,nan,cut,39.131327885108256,40.66956970228275,-13.462352372991727,-0.9119390390814115,0.5511029995933349,False,orient: unreachable,6.559063085995149
A-sr20ia-jaw_geh6180-tilt0-truth-square,A,truth,sr20ia,jaw_geh6180,0.0,4,704.0223489718616,11.437274193031755,0.5361667119720577,-16.157818144239414,success,0.0,0.0,0.0,0.0,success,success,success,3.0147802763066807,unreachable,112.19965983364152,29.316913168085204,0.9392876613407893,1.0,1.0,0.6613355919827176,117.39444480647876,4.207532409243653,14.739622962370346,22.686318034736782,6.989655113814045,nan,nan,nan,4.231999999999689,0,,nan,cut,7.632816573682311,7.631919137136012,0.6349046098960351,1.755415556458962e-08,0.005886409887224841,False,orient: unreachable,6.742812552023679
A-sr20ia-jaw_geh6180-tilt0-truth-square,A,truth,sr20ia,jaw_geh6180,0.0,5,738.3697215483043,12.838512036803047,0.41995379975583214,18.378443247388965,success,0.0,0.0,0.0,0.0,success,success,success,0.8202707553477462,unreachable,125.94580308103792,32.886443036225565,1.0662037411698977,1.0,0.0,0.7304514306287795,113.4679790871553,4.932517714061335,-18.34809611207647,0.946676031576674,0.006551695857096445,nan,nan,nan,4.1219999999997015,0,,nan,cut,1.707635660317952,1.7059123729186165,0.6515729698016925,2.287630493526978e-08,0.006058635104668522,False,orient: unreachable,5.583375301037449
A-sr20ia-jaw_geh6180-tilt0-truth-square,A,truth,sr20ia,jaw_geh6180,0.0,6,681.7651988534541,10.110690098001319,0.48783221735211885,27.647187080797202,success,0.0,0.0,0.0,0.0,success,success,success,2.3980905743160834,unreachable,99.18586986139293,24.976134932670934,0.7563664449783817,1.0,nan,0.7370689681410876,91.05814600902573,4.773991224497509,-27.373846314327277,6.4320050454904525,2.3221045715084583,nan,nan,nan,4.127999999999701,0,,nan,cut,24.335125947650194,25.03157388424021,-9.075451553415387,-0.6543784951705903,0.387663668339223,False,orient: unreachable,6.000230926962104
A-sr20ia-jaw_geh6180-tilt0-truth-square,A,truth,sr20ia,jaw_geh6180,0.0,7,716.6316527736255,10.975950979816595,0.5853960867243859,-17.114680819723187,success,0.0,0.0,0.0,0.0,success,success,success,3.891636380629938,unreachable,107.67407911200083,26.025114898640357,0.7992044809605536,1.0,1.0,0.6639530545734464,112.03445797136321,5.017752012638876,16.91892092227423,5.313267456918372,1.6053527137356753,nan,nan,nan,4.089999999999705,0,,nan,trotter_not_over_blade,nan,nan,nan,nan,nan,False,orient: unreachable,8.17306026397273
A-sr20ia-jaw_geh6180-tilt0-truth-square,A,truth,sr20ia,jaw_geh6180,0.0,8,772.7633863764064,14.982142633261514,0.48887983299172755,-0.5385640075664259,success,0.0,0.0,0.0,0.0,success,success,success,5.233063625312843,success,146.9748192322955,40.66666166012257,1.3996258781002358,1.0,0.0,0.6957634221631291,123.63634533572187,4.364230969591043,0.09156235336227161,1.0329867197468343,0.021357830250043112,1.9067259537096926,-0.32098036009040415,0.7157613003924641,4.099999999999704,0,,nan,cut,1.8843841887316581,1.8856312568770184,-0.32257660344896927,1.1034705467400606e-07,0.0059747083426741525,True,,6.1559138700249605
A-sr20ia-jaw_geh6180-tilt0-truth-square,A,truth,sr20ia,jaw_geh6180,0.0,9,701.9755038785561,10.159767764339778,0.5231654154686722,-30.641426519461287,success,0.0,0.0,0.0,0.0,success,success,success,3.8185638626576557,unreachable,99.66732176817325,27.04379348663497,0.8700213551842583,1.0,nan,0.6495805180622911,89.33824083403404,4.824400735769618,30.263580309032395,2.6922686414443238,1.2710132030650405,nan,nan,nan,4.097999999999704,0,,nan,cut,30.494890483693084,nan,-1.0257093494419813,-50.020743757769985,95.59608337438704,False,orient: unreachable,5.7998880370287225
