condition,approach,pose_source,arm,gripper,tilt_deg,leg,length_mm,mass_kg,arrival_y_m,arrival_heading_deg,estimate,estimate_hock_error_mm,estimate_heading_error_deg,estimate_cog_error_mm,estimate_length_error_mm,select,acquire,re_estimate,grasp_shift_mm,orient,flange_load_n,moment_about_tool_nm,inertia_about_tool_kgm2,airborne,corrections,meet_error_mm,opening_mm,tool_rise_mm,turn_deg,slip_mm,slip_deg,hock_offset_mm,heading_error_deg,released_at_x_m,cycle_s,arm_collisions,collision,collision_at_s,cut,entry_offset_mm,exit_offset_mm,cut_angle_deg,cut_drift_deg,cut_slip_mm,success,failure,wall_s
B-sr20ia-jaw_geh6180-tilt0-truth-square,B,truth,sr20ia,jaw_geh6180,0.0,10,740.960452494745,11.20849080369745,0.4038333707553584,-24.610271103808394,success,0.0,0.0,0.0,0.0,success,unreachable,,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,,nan,cut,-6.620315725896663,-6.6199665343602,-24.594183674082988,6.230994143130234e-08,0.005634069519929749,False,grasp: unreachable,5.509445138974115
B-sr20ia-jaw_geh6180-tilt0-truth-square,B,truth,sr20ia,jaw_geh6180,0.0,11,677.9637845272142,10.310214757940436,0.4778003061193643,-1.6459251073559775,success,0.0,0.0,0.0,0.0,success,success,success,4.507759640350292,success,nan,nan,nan,1.0,0.0,0.6916200422773335,90.39028263134944,4.919027340666848,1.7063590361112422,1.3383660351078104,-0.022125982970860537,0.2821843151765424,-0.1542598776743308,0.7162973794763308,4.099999999999704,0,,nan,cut,0.28112489696302534,0.2793843415074826,-0.15443913567175105,6.246385483344771e-08,0.006020252317038636,True,,6.371031989983749
B-sr20ia-jaw_geh6180-tilt0-truth-square,B,truth,sr20ia,jaw_geh6180,0.0,12,655.0,9.0,0.48268194937591763,-24.456209583760256,success,0.0,0.0,0.0,0.0,success,success,success,1.7556955073838274,unreachable,nan,nan,nan,1.0,1.0,0.6593967248863264,86.66821421856001,4.9917696909367315,24.40153773445825,7.462349880593348,2.8432178519779296,nan,nan,nan,4.105999999999703,0,,nan,cut,0.5633627412690578,0.5606214936922926,1.81009670822943,6.817376470867319e-08,0.006457238528398922,False,orient: unreachable,6.651402731018607
B-sr20ia-jaw_geh6180-tilt0-truth-square,B,truth,sr20ia,jaw_geh6180,0.0,13,777.7990124502887,14.04976422798892,0.5625833962730592,31.750890841805617,success,0.0,0.0,0.0,0.0,success,success,success,0.3778885726028192,success,nan,nan,nan,1.0,0.0,0.7499570492783175,112.68697325938238,4.647989181889134,-31.7188615992574,2.7489440710020614,0.8767946544593818,1.8864272265285698,0.9357998881087233,0.7424319841283724,4.277999999999684,0,,nan,cut,1.8674265971674875,1.8661851007999442,0.9376480246353338,1.2241891357859447e-08,0.005926358641198212,True,,7.335539125022478
B-sr20ia-jaw_geh6180-tilt0-truth-square,B,truth,sr20ia,jaw_geh6180,0.0,14,674.0780539077622,9.183354375620448,0.5561697157048568,9.12018670508955,success,0.0,0.0,0.0,0.0,success,success,success,2.434398328257409,unreachable,nan,nan,nan,1.0,1.0,0.7014134809745022,103.20027241437664,5.074458283248373,-9.416840465385654,7.909545864697165,2.3228931783830222,nan,nan,nan,4.099999999999704,0,,nan,cut,1.5869883716662092,1.5823781622669175,3.2767214526812034,-6.094877852760449e-08,0.007282127697847482,False,orient: unreachable,7.197659352968913
B-sr20ia-jaw_geh6180-tilt0-truth-square,B,truth,sr20ia,jaw_geh6180,0.0,15,798.7099670858473,14.576243535966583,0.5848874329224438,9.088838469686026,success,0.0,0.0,0.0,0.0,success,success,success,0.4633268994704694,unreachable,nan,nan,nan,1.0,1.0,0.7062046765646727,102.78929116066806,4.977622956789607,-9.123921211212393,9.638128805278818,2.0743632273570136,nan,nan,nan,4.159999999999697,0,,nan,cut,-6.979057991276294,nan,1.3561957718313158,-51.67279333640109,69.34860759246308,False,orient: unreachable,7.971804138971493
B-sr20ia-jaw_geh6180-tilt0-truth-square,B,truth,sr20ia,jaw_geh6180,0.0,16,745.0666802088937,11.211859465565851,0.4735195229922926,13.75976135602893,success,0.0,0.0,0.0,0.0,success,success,success,5.1606552361235,success,nan,nan,nan,1.0,0.0,0.7245098309026279,107.94814967175158,5.141075004815976,-13.850492811258068,3.002670554871835,-0.7418953305992875,0.0370990751202005,-0.6838447187519167,0.7192327874755096,4.099999999999704,0,,nan,cut,0.9821857952019841,0.9805252910768947,1.5554213371844723,2.3483485546179892e-08,0.005953558372279684,True,,6.452190948999487
B-sr20ia-jaw_geh6180-tilt0-truth-square,B,truth,sr20ia,jaw_geh6180,0.0,17,711.8835922043452,10.092179175588702,0.45915290988116475,20.203570427175766,success,0.0,0.0,0.0,0.0,success,success,success,4.808350165846229,success,nan,nan,nan,1.0,0.0,0.7279094990680509,109.19760708850606,5.013111491507294,-19.76708812014734,2.338110178734795,-0.6245618502438477,0.12751889566861574,-0.5120569581506916,0.7375636154782919,4.155999999999698,0,,nan,cut,1.3997077058445218,0.9586518231565755,1.7932799331847682,-1.2322220219585314,0.41245234371002704,True,,6.782892542018089
B-sr20ia-jaw_geh6180-tilt0-truth-square,B,truth,sr20ia,jaw_geh6180,0.0,18,708.3157658469476,12.370518856145932,0.5003708585656533,-5.822706778753045,success,0.0,0.0,0.0,0.0,success,success,success,2.54897533382404,success,nan,nan,nan,1.0,1.0,0.6783764367376545,110.71143930667158,5.348177045859881,4.42192051407481,9.819787913241063,2.989883823633591,2.3791869094440807,0.6038169047908001,0.7800533992023205,4.49999999999966,0,,nan,cut,3.104750180596305,3.302248329776547,0.5376413768038997,-0.3406835237457257,0.11540943051811817,True,,7.987946050998289
B-sr20ia-jaw_geh6180-tilt0-truth-square,B,truth,sr20ia,jaw_geh6180,0.0,19,748.1451303704207,12.340706427625943,0.4165332031590194,-11.807740312381712,success,0.0,0.0,0.0,0.0,success,unreachable,,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,,nan,cut,-41.25097292543789,-41.25061031359978,-11.823822540524436,1.6524739780830883e-07,0.005690725394738207,False,grasp: unreachable,5.248707730032038
